Generations,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Best Fitness Score
Gen 9512,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9513,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9514,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9515,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9516,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9517,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9518,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9519,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9520,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9521,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9522,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9523,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9524,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9525,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9526,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9527,20700.176371232843,21334.947573922047,18910.416381156043,21459.983121399913,22580.805131820234,18910.416381156043
Gen 9528,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22580.805131820234,18910.416381156043
Gen 9529,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22580.805131820234,18910.416381156043
Gen 9530,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22580.805131820234,18910.416381156043
Gen 9531,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22580.805131820234,18910.416381156043
Gen 9532,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22580.805131820234,18910.416381156043
Gen 9533,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9534,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9535,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9536,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9537,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9538,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9539,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9540,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9541,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9542,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9543,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9544,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9545,20700.176371232843,21334.947573922047,18910.416381156043,21314.86419219978,22570.641103850565,18910.416381156043
Gen 9546,20700.176371232843,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9547,20700.176371232843,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9548,20700.176371232843,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9549,20700.176371232843,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9550,20700.176371232843,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9551,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9552,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9553,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9554,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9555,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9556,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9557,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9558,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9559,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9560,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9561,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9562,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9563,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9564,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9565,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9566,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.641103850565,18910.21502609561
Gen 9567,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9568,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9569,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9570,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9571,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9572,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9573,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9574,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9575,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9576,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9577,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9578,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9579,20697.937732493916,21334.947573922047,18910.21502609561,21314.86419219978,22570.58237631557,18910.21502609561
Gen 9580,20697.937732493916,21334.947573922047,18898.33710582863,21314.86419219978,22570.58237631557,18898.33710582863
Gen 9581,20697.937732493916,21334.947573922047,18898.33710582863,21314.86419219978,22570.58237631557,18898.33710582863
Gen 9582,20697.937732493916,21334.947573922047,18898.33710582863,21314.86419219978,22570.58237631557,18898.33710582863
Gen 9583,20697.937732493916,21334.947573922047,18898.33710582863,21314.86419219978,22570.58237631557,18898.33710582863
Gen 9584,20697.937732493916,21334.947573922047,18898.33710582863,21314.86419219978,22570.58237631557,18898.33710582863
Gen 9585,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9586,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9587,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9588,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9589,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9590,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9591,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9592,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9593,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9594,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9595,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9596,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9597,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9598,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9599,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9600,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9601,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9602,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9603,20697.937732493916,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9604,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9605,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9606,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9607,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9608,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9609,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9610,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9611,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9612,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9613,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9614,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22570.58237631557,18898.33710582863
Gen 9615,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9616,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9617,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9618,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9619,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9620,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9621,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9622,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9623,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9624,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9625,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9626,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9627,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9628,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9629,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9630,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
Gen 9631,20681.449299293003,21334.947573922047,18898.33710582863,21311.081652887806,22549.84164013568,18898.33710582863
